"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_name","Pathogen"
"ENSG000001456851",0.0691934349121743,5.33055929210743,5.26660657480311,1.71653524606182e-07,1.56623058946571e-06,6.42456156803785,"LHFPL2","HCMV"
"ENSG000001758321",0.057709629978633,0.230270143757989,5.26572873062395,1.72448816780414e-07,1.57217040536755e-06,6.73502749541567,"ETV4","HCMV"
"ENSG000000597281",0.0560562507783214,10.5193381189022,5.264792214967,1.73305266124198e-07,1.57931762592227e-06,6.55406218754936,"MXD1","HCMV"
"ENSG000001756431",0.0863889071609734,2.30200394986348,5.26334197845186,1.74643485622651e-07,1.59018257761468e-06,6.56976142791669,"RMI2","HCMV"
"ENSG000002600071",0.0426186894319659,2.8258794601138,5.26228133545373,1.75621855186551e-07,1.59775557522328e-06,6.53719595085855,"ENSG00000260007","HCMV"
"ENSG000000880381",0.033968012037038,5.97541874913557,5.26131288251877,1.76523358884916e-07,1.60394806786632e-06,6.39695571545144,"CNOT3","HCMV"
"ENSG000002634391",0.0627026010683206,-1.2710623111768,5.26066934117389,1.77124888499652e-07,1.60874289100413e-06,6.80139452788868,"MIR4753","HCMV"
"ENSG000001852151",0.0679339214754821,8.82626483949286,5.25748227840297,1.80135851519381e-07,1.6333666536645e-06,6.45724578768725,"TNFAIP2","HCMV"
"ENSG000001384111",0.0882598957743572,3.87237036569218,5.25712543340541,1.80477115839799e-07,1.63510015677063e-06,6.43323903313079,"HECW2","HCMV"
"ENSG000001692281",0.0561806185868964,1.98315171867284,5.25633251517455,1.81230664360409e-07,1.63988162198877e-06,6.57221171930647,"RAB24","HCMV"
"ENSG000001113311",0.197075419624023,6.48903570553872,5.25552476246697,1.82018723255182e-07,1.64632875093697e-06,6.40474805943174,"OAS3","HCMV"
"ENSG000001027631",0.076643685628933,5.10756211142991,5.25527915895402,1.82245705249897e-07,1.64769778908299e-06,6.3696349505013,"VWA8","HCMV"
"ENSG000002365401",0.044215212279578,1.85863185284278,5.25183792286144,1.85582993325377e-07,1.6716278799366e-06,6.55786066793546,"ENSG00000236540","HCMV"
"ENSG000001994051",0.0653775895424903,2.12446618566493,5.25110554703399,1.86301709592235e-07,1.67671538633011e-06,6.52846399819284,"SNORA1B","HCMV"
"ENSG000002600171",0.0728341670326596,-2.06614969539624,5.25091040650083,1.86493664770401e-07,1.67705755744213e-06,6.81345503858445,"ENSG00000260017","HCMV"
"ENSG000002457481",0.0564424331182607,1.63402596106157,5.25093466809735,1.86469788785899e-07,1.67705755744213e-06,6.56714671967656,"ENSG00000245748","HCMV"
"ENSG000002751781",0.0646819285709827,2.04931865479773,5.25070043614231,1.86700421564576e-07,1.67822421017762e-06,6.53254121132077,"ENSG00000275178","HCMV"
"ENSG000002275981",0.0610852089861284,1.89789410340573,5.2490352762126,1.88347973652718e-07,1.69163808652888e-06,6.54062094919282,"ENSG00000227598","HCMV"
"ENSG000002395761",0.0636746425486589,-0.272612770545134,5.24710067088257,1.90279801439123e-07,1.70828454617102e-06,6.66900417314859,"COX6CP14","HCMV"
"ENSG000002796321",0.0592327188162908,0.504341969753828,5.2469430226223,1.90438065890441e-07,1.70900124286937e-06,6.62362084573779,"ENSG00000279632","HCMV"
"ENSG000002524381",0.0939152281374596,0.272550399152858,5.2461611005179,1.91228580397372e-07,1.7146829375631e-06,6.62256672476046,"ENSG00000252438","HCMV"
"ENSG000001456231",0.0545384782975152,1.75451629597815,5.24567672267519,1.91713946692759e-07,1.71832792451194e-06,6.53535616009899,"OSMR","HCMV"
"ENSG000002486971",0.073960330108199,0.668630786371638,5.24510791511237,1.92289747689468e-07,1.72278014490371e-06,6.59665351556012,"TOX4P1","HCMV"
"ENSG000002590791",0.07342668936832,2.36016968784712,5.24409548702835,1.93319396897658e-07,1.72916105870405e-06,6.47311558074586,"ENSG00000259079","HCMV"
"ENSG000001293551",0.0581399300188535,6.85632178324336,5.24417269124723,1.93240111235463e-07,1.72916105870405e-06,6.32878790424028,"CDKN2D","HCMV"
"ENSG000002381641",0.0516736264883679,2.92112949505938,5.2429176505924,1.94522616994088e-07,1.73849602201976e-06,6.42671291563837,"TNFRSF14-AS1","HCMV"
"ENSG000002520191",0.0962837571710637,-1.41089601160139,5.24282888533464,1.94613636120843e-07,1.73859635811277e-06,6.70315534636996,"RNU6ATAC9P","HCMV"
"ENSG000002828401",0.0911679617070303,0.00552009736216334,5.24132322400547,1.96163989102336e-07,1.75172834366836e-06,6.61726381002019,"ENSG00000282840","HCMV"
"ENSG000002754091",0.0609346302348676,-1.29758927173602,5.23914291839775,1.98429812000487e-07,1.76978599004446e-06,6.70230426510652,"ENSG00000275409","HCMV"
"ENSG000002550401",0.0635353478416533,2.42011281294669,5.2376950462019,1.9994856184113e-07,1.78110320487122e-06,6.43985401105558,"MORF4L1P3","HCMV"
"ENSG000000763561",0.0855502473155971,3.88925354431245,5.23754830895536,2.00107423265168e-07,1.78110320487122e-06,6.33000554245476,"PLXNA2","HCMV"
"ENSG000002889191",0.0661563724624216,2.43667970168937,5.23654226499929,2.01165815381644e-07,1.78979254853028e-06,6.43873682456927,"ENSG00000288919","HCMV"
"ENSG000001202801",0.0524122002333152,4.54911758650203,5.23581046657593,2.01942260501982e-07,1.79450241194033e-06,6.28914370688499,"TASL","HCMV"
"ENSG000001563131",0.0489925423743409,4.54247062155037,5.23414054803867,2.03724938287771e-07,1.80761733521032e-06,6.28101914333139,"RPGR","HCMV"
"ENSG000002836991",0.0905135972046922,-0.089439305580128,5.2334120908248,2.04507346809962e-07,1.81359811951252e-06,6.58351632558868,"MIR4481","HCMV"
"ENSG000002887571",0.0671495107221223,2.94715804158858,5.23268049182775,2.05296056901048e-07,1.81905714196813e-06,6.37694133543725,"ENSG00000288757","HCMV"
"ENSG000001396681",0.0371871285297937,6.18853907687735,5.23256043835147,2.05425763060231e-07,1.81905714196813e-06,6.25413349284811,"WDFY2","HCMV"
"ENSG000001355961",0.0493757637239576,7.71954245562684,5.23223341976673,2.05779477427991e-07,1.82117344991003e-06,6.29456171135363,"MICAL1","HCMV"
"ENSG000002793491",0.0652208324424214,1.45805683262167,5.23130047107604,2.06791829360026e-07,1.82790554560877e-06,6.4759268827074,"ENSG00000279349","HCMV"
"ENSG000002301241",0.062377876330831,3.96171540673701,5.23113953659137,2.06967026386863e-07,1.82871230249122e-06,6.29141938137169,"ACBD6","HCMV"
"ENSG000001476971",0.0983421917577529,-1.85751238859971,5.23101846209298,2.07098787792658e-07,1.82913477390118e-06,6.68721383900974,"GSDMC","HCMV"
"ENSG000001212701",0.139128126124634,-0.831316106075028,5.23012395868378,2.0807981142301e-07,1.83363046846058e-06,6.59796111222852,"ABCC11","HCMV"
"ENSG000002153971",0.123825741169206,1.76444521560801,5.22864327102946,2.09706164715101e-07,1.84468616188023e-06,6.43113509870581,"SCRT2","HCMV"
"ENSG000002566831",0.0332173402221843,4.41498791985427,5.22806910251946,2.10335618991144e-07,1.84947651420421e-06,6.25894544679042,"ZNF350","HCMV"
"ENSG000001671861",0.0403786600328796,3.11719607500275,5.22789126705456,2.10532345302455e-07,1.8504595690985e-06,6.34475745678364,"COQ7","HCMV"
"ENSG000002621721",0.108712183436923,-2.41554187208576,5.2273957554787,2.11081433262409e-07,1.85453764086881e-06,6.70931017837418,"ENSG00000262172","HCMV"
"ENSG000002825721",0.0689525504141916,6.33724529771918,5.22699154888434,2.1153489638905e-07,1.85702411660798e-06,6.2315369319162,"FAM157D","HCMV"
"ENSG000002070911",0.0638889690938245,1.59229215875207,5.22541397286632,2.13291383189646e-07,1.87093637210918e-06,6.44354847522014,"Y_RNA","HCMV"
"ENSG000002891591",0.111364021254283,-1.01512308707868,5.22401054877086,2.14874501637098e-07,1.88406459403249e-06,6.58965839901698,"ENSG00000289159","HCMV"
"ENSG000002332871",0.0873196163233363,-1.69063501813946,5.22351994405489,2.15424394635169e-07,1.88812636150672e-06,6.6378584143538,"ENSG00000233287","HCMV"
"ENSG000001843891",0.105929104146416,0.885442909915621,5.22269678314939,2.16362457145554e-07,1.8933018388532e-06,6.46889740375023,"A3GALT2","HCMV"
"ENSG000002549951",0.0509488887348864,2.23200021364956,5.22225754168116,2.16857533505216e-07,1.89687225915101e-06,6.37919307023379,"STX16-NPEPL1","HCMV"
"ENSG000002512881",0.0493774589026622,3.012138404965,5.22143123987376,2.17800582360435e-07,1.90435669705117e-06,6.31190302619799,"ENSG00000251288","HCMV"
"ENSG000001633931",0.0559658065192204,6.2941622278363,5.22109086737537,2.1819019876561e-07,1.90623345665753e-06,6.20043766209203,"SLC22A15","HCMV"
"ENSG000002132341",0.0612751215245035,-1.0044881856712,5.21871795163696,2.20925224554878e-07,1.92935459632314e-06,6.56847481716253,"ST13P10","HCMV"
"ENSG000002402541",0.07156214409781,-1.67721464581036,5.21826037036476,2.21456435855795e-07,1.93244464591987e-06,6.6056568279402,"B4GALT4-AS1","HCMV"
"ENSG000002900911",0.0629581773880193,1.97241607829434,5.21728006247038,2.22598650622131e-07,1.94085714221913e-06,6.37444920974683,"ENSG00000290091","HCMV"
"ENSG000002302571",0.0893894614644324,4.26388628250139,5.2167671128321,2.23203329061719e-07,1.94457310552811e-06,6.19809101531369,"NFE4","HCMV"
"ENSG000002421131",0.097022197772254,-1.20908660266054,5.21590369419063,2.24211965391585e-07,1.95179964599171e-06,6.56128995759465,"RN7SL124P","HCMV"
"ENSG000001464251",0.0483649925684608,6.1820040948591,5.21579351937312,2.24341595209114e-07,1.95214817013234e-06,6.16963878620922,"DYNLT1","HCMV"
"ENSG000002665311",0.0665829889609951,-1.70406851970108,5.21504639524439,2.25222564312612e-07,1.95824998156724e-06,6.60314730234262,"MIR4706","HCMV"
"ENSG000001356551",0.0479208943471443,9.39682834255496,5.21461448329431,2.25733378129735e-07,1.96190848666486e-06,6.25935323089189,"USP15","HCMV"
"ENSG000002517281",0.0571523552821582,0.199564738616754,5.21426013242391,2.26153299061691e-07,1.96371933980999e-06,6.47622210166611,"Y_RNA","HCMV"
"ENSG000001702311",0.114103261811804,0.736311085342826,5.21413865265047,2.26302228751337e-07,1.96371933980999e-06,6.43512847788866,"FABP6","HCMV"
"ENSG000001108761",0.059772885728569,9.19531173540417,5.21397165310467,2.26495717527403e-07,1.96461591926934e-06,6.25171694232727,"SELPLG","HCMV"
"ENSG000002521181",0.0937273560421353,0.172620473246741,5.21278404370724,2.27914844066223e-07,1.97613869373614e-06,6.46278826774888,"RNU6ATAC39P","HCMV"
"ENSG000002467901",0.0589551590691561,3.50302743337218,5.21263496652392,2.28088893799431e-07,1.97686114041201e-06,6.23031965885807,"SORL1-AS1","HCMV"
"ENSG000002643861",0.0540989498753131,0.205285584279579,5.21072852650929,2.30379927377127e-07,1.99354776952096e-06,6.45811237436319,"MIR4513","HCMV"
"ENSG000002895641",0.0566680647641737,2.55375754636359,5.21072833472813,2.30380158963411e-07,1.99354776952096e-06,6.29293277539611,"ENSG00000289564","HCMV"
"ENSG000002874581",0.113890079413283,3.84035416884254,5.21047141577738,2.30697561059374e-07,1.99470998330266e-06,6.17959204175229,"ENSG00000287458","HCMV"
"ENSG000001888971",0.109601593109004,7.57512617900229,5.21038426114024,2.30801147088365e-07,1.99481403963046e-06,6.17946592988309,"ENSG00000188897","HCMV"
"ENSG000002601521",0.102456807732099,-0.0657945228814368,5.20930167568983,2.32114079771063e-07,2.00457141661978e-06,6.46375358652056,"ENSG00000260152","HCMV"
"ENSG000002341181",0.0518864453669614,1.65067821250391,5.20880480896969,2.3271428995431e-07,2.00816303517405e-06,6.35484686439585,"RPL13AP6","HCMV"
"ENSG000001088401",0.0433639905700575,6.54696704706122,5.20852358123856,2.33057461653398e-07,2.01032819951144e-06,6.13914079598386,"HDAC5","HCMV"
"ENSG000001533101",0.039063426652853,8.16653552497977,5.20623813931416,2.35864520085339e-07,2.02972039026045e-06,6.17319736078228,"CYRIB","HCMV"
"ENSG000002709111",0.0674060116489626,2.9630584774833,5.20596773341394,2.36198937966134e-07,2.03179575970948e-06,6.22733793217658,"ENSG00000270911","HCMV"
"ENSG000002699371",0.061021247736181,0.514173589619967,5.20563878825087,2.36606061536505e-07,2.03449466251733e-06,6.4138207343217,"ENSG00000269937","HCMV"
"ENSG000002590051",0.0708242255792855,-0.917395514706986,5.20292733525879,2.39989063788454e-07,2.05789913848352e-06,6.48719713038138,"ENSG00000259005","HCMV"
"ENSG000002888381",0.0740129171060812,4.77164068482549,5.20268966034086,2.40292876403191e-07,2.05969373876834e-06,6.11101428603142,"ENSG00000288838","HCMV"
"ENSG000001131191",0.032943568372378,3.79408851182443,5.20174703161936,2.41476272902677e-07,2.06821010624073e-06,6.1621157560026,"TMCO6","HCMV"
"ENSG000002864881",0.0640705385971247,3.22996370659873,5.20098296813881,2.42443760753653e-07,2.07568059059385e-06,6.19288490791525,"ENSG00000286488","HCMV"
"ENSG000002791761",0.0651654866199501,2.56237285155242,5.19970709564138,2.44067688326645e-07,2.08794301568483e-06,6.23503011425444,"ENSG00000279176","HCMV"
"ENSG000002298731",0.0589644285146242,0.00691847013201949,5.19955834897278,2.44257696367576e-07,2.08874840900829e-06,6.41005691712161,"OGFR-AS1","HCMV"
"ENSG000001576011",0.160816155928961,6.45060084549241,5.19918784885294,2.44748666388219e-07,2.09130536938545e-06,6.11112322311669,"MX1","HCMV"
"ENSG000001644631",0.0488405596896317,7.85856125512013,5.19922973374944,2.44677974857765e-07,2.09130536938545e-06,6.13023084394339,"CREBRF","HCMV"
"ENSG000001227331",0.131486141901996,0.283408110439319,5.19825588515363,2.45932733319191e-07,2.09977598992628e-06,6.37844139100306,"PHF24","HCMV"
"ENSG000002585211",0.10327573994981,-0.27730741291749,5.1968377123042,2.4776356121203e-07,2.11316723880514e-06,6.39915932856267,"ENSG00000258521","HCMV"
"ENSG000002290171",0.0714653736656188,-1.85883602636063,5.19599185169016,2.48856612411483e-07,2.11881757822589e-06,6.52110655988347,"LINC01277","HCMV"
"ENSG000002023951",0.0854109034138751,2.42024212156043,5.19593109323143,2.48940887615691e-07,2.11881757822589e-06,6.21883101842074,"RN7SKP1","HCMV"
"ENSG000002801381",0.0586096299293247,5.81372258679628,5.19577197907663,2.49142950330283e-07,2.11960001516247e-06,6.06538516118472,"ENSG00000280138","HCMV"
"ENSG000002784861",0.0711824220501618,1.07353832781589,5.19542177678103,2.49599434114287e-07,2.12193603976441e-06,6.31869384531624,"YRDCP1","HCMV"
"ENSG000002436961",0.0879862136838688,1.37720324647386,5.19519413979827,2.49901874354804e-07,2.12367860386771e-06,6.28293284011331,"ENSG00000243696","HCMV"
"ENSG000002787431",0.0640753823971648,0.690299026875603,5.19066531523738,2.5588140656766e-07,2.17026078929651e-06,6.33234692550126,"ENSG00000278743","HCMV"
"ENSG000002037301",0.0748597771655491,0.50986061017251,5.19035639736094,2.56294649129456e-07,2.17291988711351e-06,6.34105215756459,"TEDDM1","HCMV"
